日期,产品名,品类,单价,销量,天气,是否周末,门店
2026-04-14,满杯西柚,果茶,16,20,阴,否,中关村店
2026-04-14,杨枝甘露,果茶,22,17,阴,否,中关村店
2026-04-14,百香果绿茶,果茶,13,11,阴,否,中关村店
2026-04-14,霸气芝士葡萄,果茶,24,13,阴,否,中关村店
2026-04-14,美式咖啡,咖啡,15,14,阴,否,中关村店
2026-04-14,拿铁,咖啡,18,7,阴,否,中关村店
2026-04-14,生椰拿铁,咖啡,22,12,阴,否,中关村店
2026-04-14,摩卡,咖啡,20,16,阴,否,中关村店
2026-04-14,薯条,小吃,10,7,阴,否,中关村店
2026-04-14,鸡米花,小吃,12,7,阴,否,中关村店
2026-04-14,华夫饼,小吃,15,10,阴,否,中关村店
2026-04-14,吐司,小吃,8,6,阴,否,中关村店
2026-04-15,经典奶茶,奶茶,12,16,晴,否,望京店
2026-04-15,珍珠奶茶,奶茶,15,25,晴,否,望京店
2026-04-15,芋泥奶茶,奶茶,18,16,晴,否,望京店
2026-04-15,黑糖鹿丸奶茶,奶茶,20,33,晴,否,望京店
2026-04-15,椰椰奶茶,奶茶,19,39,晴,否,望京店
2026-04-15,柠檬绿茶,果茶,10,23,晴,否,望京店
2026-04-15,满杯西柚,果茶,16,14,晴,否,望京店
2026-04-15,杨枝甘露,果茶,22,26,晴,否,望京店
2026-04-15,百香果绿茶,果茶,13,21,晴,否,望京店
2026-04-15,霸气芝士葡萄,果茶,24,24,晴,否,望京店
2026-04-15,美式咖啡,咖啡,15,14,晴,否,望京店
2026-04-15,拿铁,咖啡,18,26,晴,否,望京店
2026-04-15,生椰拿铁,咖啡,22,11,晴,否,望京店
2026-04-15,摩卡,咖啡,20,11,晴,否,望京店
2026-04-15,薯条,小吃,10,12,晴,否,望京店
2026-04-15,鸡米花,小吃,12,15,晴,否,望京店
2026-04-15,华夫饼,小吃,15,11,晴,否,望京店
2026-04-15,吐司,小吃,8,9,晴,否,望京店
2026-04-15,经典奶茶,奶茶,12,25,晴,否,中关村店
2026-04-15,珍珠奶茶,奶茶,15,19,晴,否,中关村店
2026-04-15,芋泥奶茶,奶茶,18,26,晴,否,中关村店
2026-04-15,黑糖鹿丸奶茶,奶茶,20,19,晴,否,中关村店
2026-04-15,椰椰奶茶,奶茶,19,29,晴,否,中关村店
2026-04-15,柠檬绿茶,果茶,10,15,晴,否,中关村店
2026-04-15,满杯西柚,果茶,16,15,晴,否,中关村店
2026-04-15,杨枝甘露,果茶,22,21,晴,否,中关村店
2026-04-15,百香果绿茶,果茶,13,15,晴,否,中关村店
2026-04-15,霸气芝士葡萄,果茶,24,17,晴,否,中关村店
2026-04-15,美式咖啡,咖啡,15,10,晴,否,中关村店
2026-04-15,拿铁,咖啡,18,6,晴,否,中关村店
2026-04-15,生椰拿铁,咖啡,22,8,晴,否,中关村店
2026-04-15,摩卡,咖啡,20,16,晴,否,中关村店
2026-04-15,薯条,小吃,10,9,晴,否,中关村店
2026-04-15,鸡米花,小吃,12,4,晴,否,中关村店
2026-04-15,华夫饼,小吃,15,9,晴,否,中关村店
2026-04-15,吐司,小吃,8,11,晴,否,中关村店
2026-04-16,经典奶茶,奶茶,12,30,晴,否,望京店
2026-04-16,珍珠奶茶,奶茶,15,21,晴,否,望京店
2026-04-16,芋泥奶茶,奶茶,18,36,晴,否,望京店
2026-04-16,黑糖鹿丸奶茶,奶茶,20,18,晴,否,望京店
2026-04-16,椰椰奶茶,奶茶,19,19,晴,否,望京店
2026-04-16,柠檬绿茶,果茶,10,26,晴,否,望京店
2026-04-16,满杯西柚,果茶,16,20,晴,否,望京店
2026-04-16,杨枝甘露,果茶,22,12,晴,否,望京店
2026-04-16,百香果绿茶,果茶,13,24,晴,否,望京店
2026-04-16,霸气芝士葡萄,果茶,24,13,晴,否,望京店
2026-04-16,美式咖啡,咖啡,15,16,晴,否,望京店
2026-04-16,拿铁,咖啡,18,9,晴,否,望京店
2026-04-16,生椰拿铁,咖啡,22,7,晴,否,望京店
2026-04-16,摩卡,咖啡,20,20,晴,否,望京店
2026-04-16,薯条,小吃,10,15,晴,否,望京店
2026-04-16,鸡米花,小吃,12,7,晴,否,望京店
2026-04-16,华夫饼,小吃,15,14,晴,否,望京店
2026-04-16,吐司,小吃,8,7,晴,否,望京店
2026-04-16,经典奶茶,奶茶,12,23,晴,否,中关村店
2026-04-16,珍珠奶茶,奶茶,15,28,晴,否,中关村店
2026-04-16,芋泥奶茶,奶茶,18,21,晴,否,中关村店
2026-04-16,黑糖鹿丸奶茶,奶茶,20,16,晴,否,中关村店
2026-04-16,椰椰奶茶,奶茶,19,28,晴,否,中关村店
2026-04-16,柠檬绿茶,果茶,10,21,晴,否,中关村店
2026-04-16,满杯西柚,果茶,16,16,晴,否,中关村店
2026-04-16,杨枝甘露,果茶,22,21,晴,否,中关村店
2026-04-16,百香果绿茶,果茶,13,18,晴,否,中关村店
2026-04-16,霸气芝士葡萄,果茶,24,12,晴,否,中关村店
2026-04-16,美式咖啡,咖啡,15,6,晴,否,中关村店
2026-04-16,拿铁,咖啡,18,10,晴,否,中关村店
2026-04-16,生椰拿铁,咖啡,22,7,晴,否,中关村店
2026-04-16,摩卡,咖啡,20,12,晴,否,中关村店
2026-04-16,薯条,小吃,10,11,晴,否,中关村店
2026-04-16,鸡米花,小吃,12,1,晴,否,中关村店
2026-04-16,华夫饼,小吃,15,9,晴,否,中关村店
2026-04-16,吐司,小吃,8,12,晴,否,中关村店
2026-04-17,经典奶茶,奶茶,12,8,雨,否,望京店
2026-04-17,珍珠奶茶,奶茶,15,15,雨,否,望京店
2026-04-17,芋泥奶茶,奶茶,18,16,雨,否,望京店
2026-04-17,黑糖鹿丸奶茶,奶茶,20,14,雨,否,望京店
2026-04-17,椰椰奶茶,奶茶,19,27,雨,否,望京店
2026-04-17,柠檬绿茶,果茶,10,19,雨,否,望京店
2026-04-17,满杯西柚,果茶,16,19,雨,否,望京店
2026-04-17,杨枝甘露,果茶,22,12,雨,否,望京店
2026-04-17,百香果绿茶,果茶,13,16,雨,否,望京店
2026-04-17,霸气芝士葡萄,果茶,24,11,雨,否,望京店
2026-04-17,美式咖啡,咖啡,15,7,雨,否,望京店
2026-04-17,拿铁,咖啡,18,15,雨,否,望京店
2026-04-17,生椰拿铁,咖啡,22,11,雨,否,望京店
2026-04-17,摩卡,咖啡,20,6,雨,否,望京店
2026-04-17,薯条,小吃,10,11,雨,否,望京店
2026-04-17,鸡米花,小吃,12,2,雨,否,望京店
2026-04-17,华夫饼,小吃,15,12,雨,否,望京店
2026-04-17,吐司,小吃,8,8,雨,否,望京店
2026-04-17,经典奶茶,奶茶,12,6,雨,否,中关村店
2026-04-17,珍珠奶茶,奶茶,15,6,雨,否,中关村店
2026-04-17,芋泥奶茶,奶茶,18,8,雨,否,中关村店
2026-04-17,黑糖鹿丸奶茶,奶茶,20,15,雨,否,中关村店
2026-04-17,椰椰奶茶,奶茶,19,17,雨,否,中关村店
2026-04-17,柠檬绿茶,果茶,10,13,雨,否,中关村店
2026-04-17,满杯西柚,果茶,16,3,雨,否,中关村店
2026-04-17,杨枝甘露,果茶,22,13,雨,否,中关村店
2026-04-17,百香果绿茶,果茶,13,4,雨,否,中关村店
2026-04-17,霸气芝士葡萄,果茶,24,9,雨,否,中关村店
2026-04-17,美式咖啡,咖啡,15,2,雨,否,中关村店
2026-04-17,拿铁,咖啡,18,5,雨,否,中关村店
2026-04-17,生椰拿铁,咖啡,22,10,雨,否,中关村店
2026-04-17,摩卡,咖啡,20,13,雨,否,中关村店
2026-04-17,薯条,小吃,10,1,雨,否,中关村店
2026-04-17,鸡米花,小吃,12,3,雨,否,中关村店
2026-04-17,华夫饼,小吃,15,6,雨,否,中关村店
2026-04-17,吐司,小吃,8,5,雨,否,中关村店
2026-04-18,经典奶茶,奶茶,12,35,雨,是,望京店
2026-04-18,珍珠奶茶,奶茶,15,35,雨,是,望京店
2026-04-18,芋泥奶茶,奶茶,18,21,雨,是,望京店
2026-04-18,黑糖鹿丸奶茶,奶茶,20,25,雨,是,望京店
2026-04-18,椰椰奶茶,奶茶,19,21,雨,是,望京店
2026-04-18,柠檬绿茶,果茶,10,28,雨,是,望京店
2026-04-18,满杯西柚,果茶,16,10,雨,是,望京店
2026-04-18,杨枝甘露,果茶,22,20,雨,是,望京店
2026-04-18,百香果绿茶,果茶,13,8,雨,是,望京店
2026-04-18,霸气芝士葡萄,果茶,24,10,雨,是,望京店
2026-04-18,美式咖啡,咖啡,15,16,雨,是,望京店
2026-04-18,拿铁,咖啡,18,13,雨,是,望京店
2026-04-18,生椰拿铁,咖啡,22,15,雨,是,望京店
2026-04-18,摩卡,咖啡,20,14,雨,是,望京店
2026-04-18,薯条,小吃,10,13,雨,是,望京店
2026-04-18,鸡米花,小吃,12,9,雨,是,望京店
2026-04-18,华夫饼,小吃,15,6,雨,是,望京店
2026-04-18,吐司,小吃,8,12,雨,是,望京店
2026-04-18,经典奶茶,奶茶,12,23,雨,是,中关村店
2026-04-18,珍珠奶茶,奶茶,15,15,雨,是,中关村店
2026-04-18,芋泥奶茶,奶茶,18,17,雨,是,中关村店
2026-04-18,黑糖鹿丸奶茶,奶茶,20,23,雨,是,中关村店
2026-04-18,椰椰奶茶,奶茶,19,16,雨,是,中关村店
2026-04-18,柠檬绿茶,果茶,10,14,雨,是,中关村店
2026-04-18,满杯西柚,果茶,16,13,雨,是,中关村店
2026-04-18,杨枝甘露,果茶,22,13,雨,是,中关村店
2026-04-18,百香果绿茶,果茶,13,24,雨,是,中关村店
2026-04-18,霸气芝士葡萄,果茶,24,19,雨,是,中关村店
2026-04-18,美式咖啡,咖啡,15,5,雨,是,中关村店
2026-04-18,拿铁,咖啡,18,6,雨,是,中关村店
2026-04-18,生椰拿铁,咖啡,22,11,雨,是,中关村店
2026-04-18,摩卡,咖啡,20,13,雨,是,中关村店
2026-04-18,薯条,小吃,10,3,雨,是,中关村店
2026-04-18,鸡米花,小吃,12,5,雨,是,中关村店
2026-04-18,华夫饼,小吃,15,4,雨,是,中关村店
2026-04-18,吐司,小吃,8,10,雨,是,中关村店
2026-04-19,经典奶茶,奶茶,12,16,雨,是,望京店
2026-04-19,珍珠奶茶,奶茶,15,20,雨,是,望京店
2026-04-19,芋泥奶茶,奶茶,18,24,雨,是,望京店
2026-04-19,黑糖鹿丸奶茶,奶茶,20,18,雨,是,望京店
2026-04-19,椰椰奶茶,奶茶,19,19,雨,是,望京店
2026-04-19,柠檬绿茶,果茶,10,12,雨,是,望京店
2026-04-19,满杯西柚,果茶,16,26,雨,是,望京店
2026-04-19,杨枝甘露,果茶,22,16,雨,是,望京店
2026-04-19,百香果绿茶,果茶,13,12,雨,是,望京店
2026-04-19,霸气芝士葡萄,果茶,24,17,雨,是,望京店
2026-04-19,美式咖啡,咖啡,15,18,雨,是,望京店
2026-04-19,拿铁,咖啡,18,18,雨,是,望京店
2026-04-19,生椰拿铁,咖啡,22,13,雨,是,望京店
2026-04-19,摩卡,咖啡,20,9,雨,是,望京店
2026-04-19,薯条,小吃,10,13,雨,是,望京店
2026-04-19,鸡米花,小吃,12,2,雨,是,望京店
2026-04-19,华夫饼,小吃,15,6,雨,是,望京店
2026-04-19,吐司,小吃,8,5,雨,是,望京店
2026-04-19,经典奶茶,奶茶,12,14,雨,是,中关村店
2026-04-19,珍珠奶茶,奶茶,15,25,雨,是,中关村店
2026-04-19,芋泥奶茶,奶茶,18,11,雨,是,中关村店
2026-04-19,黑糖鹿丸奶茶,奶茶,20,14,雨,是,中关村店
2026-04-19,椰椰奶茶,奶茶,19,30,雨,是,中关村店
2026-04-19,柠檬绿茶,果茶,10,22,雨,是,中关村店
2026-04-19,满杯西柚,果茶,16,19,雨,是,中关村店
2026-04-19,杨枝甘露,果茶,22,12,雨,是,中关村店
2026-04-19,百香果绿茶,果茶,13,6,雨,是,中关村店
2026-04-19,霸气芝士葡萄,果茶,24,6,雨,是,中关村店
2026-04-19,美式咖啡,咖啡,15,10,雨,是,中关村店
2026-04-19,拿铁,咖啡,18,9,雨,是,中关村店
2026-04-19,生椰拿铁,咖啡,22,14,雨,是,中关村店
2026-04-19,摩卡,咖啡,20,9,雨,是,中关村店
2026-04-19,薯条,小吃,10,8,雨,是,中关村店
2026-04-19,鸡米花,小吃,12,8,雨,是,中关村店
2026-04-19,华夫饼,小吃,15,11,雨,是,中关村店
2026-04-19,吐司,小吃,8,11,雨,是,中关村店
2026-04-20,经典奶茶,奶茶,12,23,雨,否,望京店
2026-04-20,珍珠奶茶,奶茶,15,21,雨,否,望京店
2026-04-20,芋泥奶茶,奶茶,18,27,雨,否,望京店
2026-04-20,黑糖鹿丸奶茶,奶茶,20,12,雨,否,望京店
2026-04-20,椰椰奶茶,奶茶,19,16,雨,否,望京店
2026-04-20,柠檬绿茶,果茶,10,23,雨,否,望京店
2026-04-20,满杯西柚,果茶,16,15,雨,否,望京店
2026-04-20,杨枝甘露,果茶,22,10,雨,否,望京店
2026-04-20,百香果绿茶,果茶,13,6,雨,否,望京店
2026-04-20,霸气芝士葡萄,果茶,24,12,雨,否,望京店
2026-04-20,美式咖啡,咖啡,15,15,雨,否,望京店
2026-04-20,拿铁,咖啡,18,9,雨,否,望京店
2026-04-20,生椰拿铁,咖啡,22,7,雨,否,望京店
2026-04-20,摩卡,咖啡,20,6,雨,否,望京店
2026-04-20,薯条,小吃,10,5,雨,否,望京店
2026-04-20,鸡米花,小吃,12,7,雨,否,望京店
2026-04-20,华夫饼,小吃,15,2,雨,否,望京店
2026-04-20,吐司,小吃,8,8,雨,否,望京店
2026-04-20,经典奶茶,奶茶,12,10,雨,否,中关村店
2026-04-20,珍珠奶茶,奶茶,15,17,雨,否,中关村店
2026-04-20,芋泥奶茶,奶茶,18,8,雨,否,中关村店
2026-04-20,黑糖鹿丸奶茶,奶茶,20,6,雨,否,中关村店
2026-04-20,椰椰奶茶,奶茶,19,17,雨,否,中关村店
2026-04-20,柠檬绿茶,果茶,10,6,雨,否,中关村店
2026-04-20,满杯西柚,果茶,16,12,雨,否,中关村店
2026-04-20,杨枝甘露,果茶,22,6,雨,否,中关村店
2026-04-20,百香果绿茶,果茶,13,14,雨,否,中关村店
2026-04-20,霸气芝士葡萄,果茶,24,5,雨,否,中关村店
2026-04-20,美式咖啡,咖啡,15,12,雨,否,中关村店
2026-04-20,拿铁,咖啡,18,11,雨,否,中关村店
2026-04-20,生椰拿铁,咖啡,22,7,雨,否,中关村店
2026-04-20,摩卡,咖啡,20,3,雨,否,中关村店
2026-04-20,薯条,小吃,10,10,雨,否,中关村店
2026-04-20,鸡米花,小吃,12,3,雨,否,中关村店
2026-04-20,华夫饼,小吃,15,8,雨,否,中关村店
2026-04-20,吐司,小吃,8,4,雨,否,中关村店
2026-04-21,经典奶茶,奶茶,12,20,晴,否,望京店
2026-04-21,珍珠奶茶,奶茶,15,23,晴,否,望京店
2026-04-21,芋泥奶茶,奶茶,18,21,晴,否,望京店
2026-04-21,黑糖鹿丸奶茶,奶茶,20,30,晴,否,望京店
2026-04-21,椰椰奶茶,奶茶,19,36,晴,否,望京店
2026-04-21,柠檬绿茶,果茶,10,24,晴,否,望京店
2026-04-21,满杯西柚,果茶,16,28,晴,否,望京店
2026-04-21,杨枝甘露,果茶,22,31,晴,否,望京店
2026-04-21,百香果绿茶,果茶,13,34,晴,否,望京店
2026-04-21,霸气芝士葡萄,果茶,24,29,晴,否,望京店
2026-04-21,美式咖啡,咖啡,15,15,晴,否,望京店
2026-04-21,拿铁,咖啡,18,24,晴,否,望京店
2026-04-21,生椰拿铁,咖啡,22,10,晴,否,望京店
2026-04-21,摩卡,咖啡,20,19,晴,否,望京店
2026-04-21,薯条,小吃,10,7,晴,否,望京店
2026-04-21,鸡米花,小吃,12,8,晴,否,望京店
2026-04-21,华夫饼,小吃,15,9,晴,否,望京店
2026-04-21,吐司,小吃,8,14,晴,否,望京店
2026-04-21,经典奶茶,奶茶,12,33,晴,否,中关村店
2026-04-21,珍珠奶茶,奶茶,15,15,晴,否,中关村店
2026-04-21,芋泥奶茶,奶茶,18,28,晴,否,中关村店
2026-04-21,黑糖鹿丸奶茶,奶茶,20,28,晴,否,中关村店
2026-04-21,椰椰奶茶,奶茶,19,28,晴,否,中关村店
2026-04-21,柠檬绿茶,果茶,10,20,晴,否,中关村店
2026-04-21,满杯西柚,果茶,16,22,晴,否,中关村店
2026-04-21,杨枝甘露,果茶,22,17,晴,否,中关村店
2026-04-21,百香果绿茶,果茶,13,11,晴,否,中关村店
2026-04-21,霸气芝士葡萄,果茶,24,12,晴,否,中关村店
2026-04-21,美式咖啡,咖啡,15,7,晴,否,中关村店
2026-04-21,拿铁,咖啡,18,20,晴,否,中关村店
2026-04-21,生椰拿铁,咖啡,22,11,晴,否,中关村店
2026-04-21,摩卡,咖啡,20,4,晴,否,中关村店
2026-04-21,薯条,小吃,10,7,晴,否,中关村店
2026-04-21,鸡米花,小吃,12,8,晴,否,中关村店
2026-04-21,华夫饼,小吃,15,9,晴,否,中关村店
2026-04-21,吐司,小吃,8,8,晴,否,中关村店
2026-04-22,经典奶茶,奶茶,12,14,雨,否,望京店
2026-04-22,珍珠奶茶,奶茶,15,10,雨,否,望京店
2026-04-22,芋泥奶茶,奶茶,18,13,雨,否,望京店
2026-04-22,黑糖鹿丸奶茶,奶茶,20,15,雨,否,望京店
2026-04-22,椰椰奶茶,奶茶,19,21,雨,否,望京店
2026-04-22,柠檬绿茶,果茶,10,13,雨,否,望京店
2026-04-22,满杯西柚,果茶,16,12,雨,否,望京店
2026-04-22,杨枝甘露,果茶,22,20,雨,否,望京店
2026-04-22,百香果绿茶,果茶,13,6,雨,否,望京店
2026-04-22,霸气芝士葡萄,果茶,24,15,雨,否,望京店
2026-04-22,美式咖啡,咖啡,15,13,雨,否,望京店
2026-04-22,拿铁,咖啡,18,11,雨,否,望京店
2026-04-22,生椰拿铁,咖啡,22,10,雨,否,望京店
2026-04-22,摩卡,咖啡,20,10,雨,否,望京店
2026-04-22,薯条,小吃,10,12,雨,否,望京店
2026-04-22,鸡米花,小吃,12,1,雨,否,望京店
2026-04-22,华夫饼,小吃,15,5,雨,否,望京店
2026-04-22,吐司,小吃,8,2,雨,否,望京店
2026-04-22,经典奶茶,奶茶,12,14,雨,否,中关村店
2026-04-22,珍珠奶茶,奶茶,15,8,雨,否,中关村店
2026-04-22,芋泥奶茶,奶茶,18,8,雨,否,中关村店
2026-04-22,黑糖鹿丸奶茶,奶茶,20,16,雨,否,中关村店
2026-04-22,椰椰奶茶,奶茶,19,17,雨,否,中关村店
2026-04-22,柠檬绿茶,果茶,10,10,雨,否,中关村店
2026-04-22,满杯西柚,果茶,16,5,雨,否,中关村店
2026-04-22,杨枝甘露,果茶,22,13,雨,否,中关村店
2026-04-22,百香果绿茶,果茶,13,6,雨,否,中关村店
2026-04-22,霸气芝士葡萄,果茶,24,9,雨,否,中关村店
2026-04-22,美式咖啡,咖啡,15,4,雨,否,中关村店
2026-04-22,拿铁,咖啡,18,4,雨,否,中关村店
2026-04-22,生椰拿铁,咖啡,22,7,雨,否,中关村店
2026-04-22,摩卡,咖啡,20,6,雨,否,中关村店
2026-04-22,薯条,小吃,10,4,雨,否,中关村店
2026-04-22,鸡米花,小吃,12,1,雨,否,中关村店
2026-04-22,华夫饼,小吃,15,6,雨,否,中关村店
2026-04-22,吐司,小吃,8,6,雨,否,中关村店
2026-04-23,经典奶茶,奶茶,12,28,阴,否,望京店
2026-04-23,珍珠奶茶,奶茶,15,19,阴,否,望京店
2026-04-23,芋泥奶茶,奶茶,18,30,阴,否,望京店
2026-04-23,黑糖鹿丸奶茶,奶茶,20,22,阴,否,望京店
2026-04-23,椰椰奶茶,奶茶,19,19,阴,否,望京店
2026-04-23,柠檬绿茶,果茶,10,12,阴,否,望京店
2026-04-23,满杯西柚,果茶,16,16,阴,否,望京店
2026-04-23,杨枝甘露,果茶,22,11,阴,否,望京店
2026-04-23,百香果绿茶,果茶,13,11,阴,否,望京店
2026-04-23,霸气芝士葡萄,果茶,24,19,阴,否,望京店
2026-04-23,美式咖啡,咖啡,15,14,阴,否,望京店
2026-04-23,拿铁,咖啡,18,11,阴,否,望京店
2026-04-23,生椰拿铁,咖啡,22,20,阴,否,望京店
2026-04-23,摩卡,咖啡,20,7,阴,否,望京店
2026-04-23,薯条,小吃,10,3,阴,否,望京店
2026-04-23,鸡米花,小吃,12,11,阴,否,望京店
2026-04-23,华夫饼,小吃,15,15,阴,否,望京店
2026-04-23,吐司,小吃,8,6,阴,否,望京店
2026-04-23,经典奶茶,奶茶,12,27,阴,否,中关村店
2026-04-23,珍珠奶茶,奶茶,15,19,阴,否,中关村店
2026-04-23,芋泥奶茶,奶茶,18,16,阴,否,中关村店
2026-04-23,黑糖鹿丸奶茶,奶茶,20,16,阴,否,中关村店
2026-04-23,椰椰奶茶,奶茶,19,13,阴,否,中关村店
2026-04-23,柠檬绿茶,果茶,10,18,阴,否,中关村店
2026-04-23,满杯西柚,果茶,16,9,阴,否,中关村店
2026-04-23,杨枝甘露,果茶,22,7,阴,否,中关村店
2026-04-23,百香果绿茶,果茶,13,18,阴,否,中关村店
2026-04-23,霸气芝士葡萄,果茶,24,19,阴,否,中关村店
2026-04-23,美式咖啡,咖啡,15,13,阴,否,中关村店
2026-04-23,拿铁,咖啡,18,10,阴,否,中关村店
2026-04-23,生椰拿铁,咖啡,22,13,阴,否,中关村店
2026-04-23,摩卡,咖啡,20,8,阴,否,中关村店
2026-04-23,薯条,小吃,10,6,阴,否,中关村店
2026-04-23,鸡米花,小吃,12,5,阴,否,中关村店
2026-04-23,华夫饼,小吃,15,12,阴,否,中关村店
2026-04-23,吐司,小吃,8,7,阴,否,中关村店
2026-04-24,经典奶茶,奶茶,12,28,晴,否,望京店
2026-04-24,珍珠奶茶,奶茶,15,30,晴,否,望京店
2026-04-24,芋泥奶茶,奶茶,18,25,晴,否,望京店
2026-04-24,黑糖鹿丸奶茶,奶茶,20,37,晴,否,望京店
2026-04-24,椰椰奶茶,奶茶,19,33,晴,否,望京店
2026-04-24,柠檬绿茶,果茶,10,23,晴,否,望京店
2026-04-24,满杯西柚,果茶,16,23,晴,否,望京店
2026-04-24,杨枝甘露,果茶,22,20,晴,否,望京店
2026-04-24,百香果绿茶,果茶,13,20,晴,否,望京店
2026-04-24,霸气芝士葡萄,果茶,24,25,晴,否,望京店
2026-04-24,美式咖啡,咖啡,15,8,晴,否,望京店
2026-04-24,拿铁,咖啡,18,21,晴,否,望京店
2026-04-24,生椰拿铁,咖啡,22,14,晴,否,望京店
2026-04-24,摩卡,咖啡,20,15,晴,否,望京店
2026-04-24,薯条,小吃,10,11,晴,否,望京店
2026-04-24,鸡米花,小吃,12,8,晴,否,望京店
2026-04-24,华夫饼,小吃,15,8,晴,否,望京店
2026-04-24,吐司,小吃,8,3,晴,否,望京店
2026-04-24,经典奶茶,奶茶,12,19,晴,否,中关村店
2026-04-24,珍珠奶茶,奶茶,15,18,晴,否,中关村店
2026-04-24,芋泥奶茶,奶茶,18,27,晴,否,中关村店
2026-04-24,黑糖鹿丸奶茶,奶茶,20,20,晴,否,中关村店
2026-04-24,椰椰奶茶,奶茶,19,24,晴,否,中关村店
2026-04-24,柠檬绿茶,果茶,10,26,晴,否,中关村店
2026-04-24,满杯西柚,果茶,16,17,晴,否,中关村店
2026-04-24,杨枝甘露,果茶,22,9,晴,否,中关村店
2026-04-24,百香果绿茶,果茶,13,26,晴,否,中关村店
2026-04-24,霸气芝士葡萄,果茶,24,25,晴,否,中关村店
2026-04-24,美式咖啡,咖啡,15,8,晴,否,中关村店
2026-04-24,拿铁,咖啡,18,17,晴,否,中关村店
2026-04-24,生椰拿铁,咖啡,22,17,晴,否,中关村店
2026-04-24,摩卡,咖啡,20,12,晴,否,中关村店
2026-04-24,薯条,小吃,10,12,晴,否,中关村店
2026-04-24,鸡米花,小吃,12,8,晴,否,中关村店
